"longitude","latitude","id","Color.majority","Color.plurality","Color.all","Pattern.majority","Pattern.plurality","Pattern.all","time.n","time.mean","time.min","time.max","time.all","scientific_name","place_guess","common_name","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","s.color","date","year","month","day","elevation","temp","precip"
-76.77972222,37.28222222,40728752,1,1,"""1""(2)","4","4","""4""(2)",2,3.506986204,2.58163468,4.432337728,"2.581634679999979,4.432337727999766","Pantherophis_alleghaniensis","James City County, VA, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2005/06/10 8:30 AM EDT","6/10/05","black","2005-06-10",2005,6,10,22,14.7875003814697,1192
-76.78190087,37.24533205,40728756,1,1,"""1""(2)","4","4","""4""(2)",2,2.038639286,1.449456666,2.627821905,"2.627821905000019,1.4494566660014243","Pantherophis_alleghaniensis","James City, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2008/03/26 4:57 PM EDT","3/26/08","black","2008-03-26",2008,3,26,14,14.8666667938232,1194
-76.719748,37.13778337,40728759,1,1,"""1""(2)","4","4","""4""(2)",2,8.519600162,1.458143663,15.58105666,"15.581056661000048,1.458143662999646","Pantherophis_alleghaniensis","Surry, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2008/05/31 2:36 PM EDT","5/31/08","black","2008-05-31",2008,5,31,19,14.8249998092651,1206
-76.71092042,37.3966019,40728762,1,1,"""1""(2)","4","4","""4""(2)",2,2.802489579,1.425417023,4.179562136,"4.179562135999959,1.4254170229996816","Pantherophis_alleghaniensis","James City, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2011/05/27 12:14 PM EDT","5/27/11","black","2011-05-27",2011,5,27,37,14.5083332061768,1177
-76.71638735,37.39786527,40728763,1,1,"""1""(2)","4","4","""4""(2)",2,1.749959862,1.462355089,2.037564635,"2.0375646349998533,1.4623550890009938","Pantherophis_alleghaniensis","James City, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2011/06/03 11:56 AM EDT","6/3/11","black","2011-06-03",2011,6,3,37,14.5083332061768,1177
-76.71235,37.39760833,40728765,1,1,"""1""(2)","4","4","""4""(2)",2,1.508377896,1.418224647,1.598531145,"1.5985311449999244,1.4182246469990787","Pantherophis_alleghaniensis","James City, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2013/05/30 9:53 AM EDT","5/30/13","black","2013-05-30",2013,5,30,37,14.5083332061768,1177
-76.80633667,37.32356667,40728774,1,1,"""1""(2)","4","4","""4""(2)",2,2.521236304,1.986485609,3.055986999,"3.0559869989999697,1.986485608998919","Pantherophis_alleghaniensis","James City, Virginia, United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2017/05/02 9:20 AM EDT","5/2/17","black","2017-05-02",2017,5,2,32,14.5833330154419,1187
-84.30556297,33.47163415,40753646,1,1,"""1""(2)","4","4","""4""(2)",2,2.512473571,1.622822764,3.402124378,"1.6228227639999204,3.4021243780007353","Pantherophis_alleghaniensis","Clayton County, GA, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020/03/24 2:36 PM EDT","3/24/20","black","2020-03-24",2020,3,24,262,16.4249992370605,1278
-74.95206333,38.93449667,40768884,1,1,"""1""(2)","4","4","""4""(2)",2,1.784273009,1.509141429,2.05940459,"2.0594045899999855,1.5091414290000102","Pantherophis_alleghaniensis","Cape May Point State Park, Cape May, NJ, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,4,0,"Thu Mar 26 2020 12:16:32 GMT-0400 (EDT)","3/26/20","black","2020-03-26",2020,3,26,5,12.8791666030884,1051
-73.461205,41.42608667,40782259,1,1,"""1""(2)","4","4","""4""(2)",2,8.091666512,3.977083526,12.2062495,"12.206249499000023,3.9770835259987507","Pantherophis_alleghaniensis","Shoreview Ln, Danbury, CT, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,1,"Fri Mar 20 2020 16:47:01 GMT-0400 (EDT)","3/20/20","black","2020-03-20",2020,3,20,177,9.77499961853027,1242
-81.02601667,25.76018833,40795685,5,5,"""5""(2)","2","2","""2""(2)",2,2.29002497,1.631289007,2.948760933,"1.6312890069998502,2.9487609329989937","Pantherophis_alleghaniensis","Big Cypress National Preserve, FL, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,5,0,"Thu Mar 26 2020 18:54:00 GMT-0400 (EDT)","3/26/20","yellow","2020-03-26",2020,3,26,5,23.8999996185303,1302
-82.19532833,35.54113333,40829445,1,1,"""1""(2)","4","4","""4""(2)",2,1.774426415,1.497701975,2.051150855,"2.0511508549998325,1.497701975000382","Pantherophis_alleghaniensis","Bat Cave Rd, Black Mountain, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Fri Mar 27 2020 14:24:48 GMT-0400 (EDT)","3/27/20","black","2020-03-27",2020,3,27,634,13.029167175293,1333
-78.7951188,34.35020942,40833392,3,3,"""3""(2)","2","2","""2""(2)",2,3.014711986,2.950270227,3.079153745,"3.079153744999985,2.9502702270001464","Pantherophis_alleghaniensis","Peacock Rd, Chadbourn, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Fri Mar 27 2020 15:22:28 GMT-0400 (EDT)","3/27/20","light_gray","2020-03-27",2020,3,27,27,16.7749996185303,1244
-78.08412217,38.74553333,40834027,2,2,"""1""(1),""2""(2)","1","1","""1""(2),""4""(1)",3,2.667976702,2.164877635,3.414685146,"2.164877634999982,3.4146851460000107,2.4243673259998104","Pantherophis_alleghaniensis","Fishhawk Pass Ln, Flint Hill, VA, US","Eastern Ratsnake",NA,"Reptilia",59644,0,0,"Fri Mar 27 2020 15:20:42 GMT-0400 (EDT)","3/27/20","dark_gray","2020-03-27",2020,3,27,228,12.2375001907349,1040
-76.0573684,36.84661269,40838074,1,1,"""1""(2)","4","4","""4""(2)",2,1.883878883,1.48981451,2.277943256,"2.2779432560000714,1.4898145099996327","Pantherophis_alleghaniensis","River Forest Rd, Virginia Beach, VA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"Fri Mar 27 2020 16:33:49 GMT-0400 (EDT)","3/27/20","black","2020-03-27",2020,3,27,6,15.6458330154419,1156
-81.44056594,32.80729972,40838464,3,3,"""3""(1)","1","1","""1""(1)",1,4.667589217,4.667589217,4.667589217,"4.667589217","Pantherophis_alleghaniensis","Screven County, GA, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2015/08/14 10:54 AM CDT","8/14/15","light_gray","2015-08-14",2015,8,14,26,18.1166667938232,1206
-80.356487,25.192118,40841989,5,5,"""5""(2)","2","2","""2""(2)",2,33.55488163,1.487770309,65.62199294,"65.62199294199883,1.4877703090005525","Pantherophis_alleghaniensis","North Key Largo, FL 33037, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,4,0,"2020-03-27 5:27:53 PM EDT","3/27/20","yellow","2020-03-27",2020,3,27,9,24.4500007629395,1287
-82.19531333,35.54124667,40851229,1,1,"""1""(2)","4","4","""4""(2)",2,2.125086183,1.294201001,2.955971364,"1.2942010010001468,2.955971363999879","Pantherophis_alleghaniensis","Bat Cave Rd, Black Mountain, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"Fri Mar 27 2020 14:23:13 GMT-0400 (EDT)","3/27/20","black","2020-03-27",2020,3,27,634,13.029167175293,1333
-81.00994124,34.78334135,40855647,1,1,"""1""(2)","4","4","""4""(2)",2,5.334041681,1.494252961,9.173830402,"9.173830401999567,1.4942529609998019","Pantherophis_alleghaniensis","South Carolina, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"Fri Mar 27 2020 15:42:50 GMT-0400 (EDT)","3/27/20","black","2020-03-27",2020,3,27,164,15.75,1204
-79.7701792,33.12606452,40867194,5,5,"""5""(2)","2","2","""2""(2)",2,1.510305125,1.462350691,1.55825956,"1.5582595599998967,1.4623506909993012","Pantherophis_alleghaniensis","Huger, SC 29450, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020-03-27 8:01:45 PM EDT","3/27/20","yellow","2020-03-27",2020,3,27,12,17.7958335876465,1289
-79.6235767,33.04305823,40867496,3,3,"""2""(1),""3""(2)","N/A","N/A","""1""(1),""2""(1),""3""(1)",3,11.28950143,8.723906831,13.8156554,"11.328942063999989,8.723906830999113,13.81565539799999","Pantherophis_alleghaniensis","MCCLELLANVLE, SC 29458, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020-03-27 6:16:32 PM EDT","3/27/20","light_gray","2020-03-27",2020,3,27,7,17.970832824707,1309
-76.10202934,39.82472538,40867678,1,1,"""1""(2)","4","4","""4""(2)",2,8.142293337,2.950092072,13.3344946,"13.334494602000632,2.9500920720001886","Pantherophis_alleghaniensis","United States","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020-03-22 11:50:14 AM EDT","3/22/20","black","2020-03-22",2020,3,22,123,11.4791669845581,1110
-77.19146667,38.97019167,4087707,1,1,"""1""(2)","4","4","""4""(2)",2,1.224952724,1.130277035,1.319628412,"1.3196284120003838,1.1302770350000628","Pantherophis_alleghaniensis","Chesapeake and Ohio Canal NHP, Bethesda, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Thu Aug 18 2016 10:18:11 GMT-0400 (EDT)","8/18/16","black","2016-08-18",2016,8,18,35,13.1333332061768,1028
-78.99538333,35.84778833,40882066,1,1,"""1""(2)","4","4","""4""(2)",2,1.450488162,1.435924141,1.465052182,"1.4359241409997594,1.4650521820003632","Pantherophis_alleghaniensis","Transis Camp Rd, Chapel Hill, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Sat Mar 28 2020 10:17:14 GMT-0400 (EDT)","3/28/20","black","2020-03-28",2020,3,28,76,15.2875003814697,1146
-79.03699622,35.87699428,40887346,1,1,"""1""(2)","4","4","""4""(2)",2,1.448074933,1.274812767,1.621337098,"1.6213370980003674,1.2748127669999576","Pantherophis_alleghaniensis","Hunter Hill Pl, Chapel Hill, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,1,"Sat Mar 28 2020 11:39:31 GMT-0400 (EDT)","3/28/20","black","2020-03-28",2020,3,28,149,15.0583333969116,1173
-79.13845,35.943775,40889120,1,1,"""1""(2)","4","4","""4""(2)",2,4.300242975,1.498081672,7.102404279,"7.102404278999529,1.4980816719998984","Pantherophis_alleghaniensis","Beechwood Ln, Chapel Hill, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Sat Mar 28 2020 12:00:33 GMT-0400 (EDT)","3/28/20","black","2020-03-28",2020,3,28,169,14.7833337783813,1168
-78.1086936,35.9433912,40890613,1,1,"""1""(2)","4","4","""4""(2)",2,1.697591549,1.622358433,1.772824665,"1.622358433000045,1.7728246650001438","Pantherophis_alleghaniensis","Spring Hope, NC 27882, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,0,0,"2020-03-28 12:16:40 PM EDT","3/28/20","black","2020-03-28",2020,3,28,80,15.0458335876465,1145
-77.71718692,36.80081542,40897296,1,1,"""1""(2)","4","4","""4""(2)",2,7.892026329,3.427982465,12.35607019,"3.427982465000241,12.35607019300005","Pantherophis_alleghaniensis","Freeman, VA 23856, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2020-03-28 12:56:44 PM EDT","3/28/20","black","2020-03-28",2020,3,28,94,14.3708333969116,1123
-81.74936667,33.54931667,40910143,2,2,"""2""(2),""3""(1)","1","1","""1""(3)",3,7.605405626,3.629648504,9.780486566,"3.6296485040000164,9.406081807999726,9.780486565999809","Pantherophis_alleghaniensis","Aiken, SC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Sat Mar 28 2020 16:07:48 GMT-0400 (EDT)","3/28/20","dark_gray","2020-03-28",2020,3,28,123,17.3125,1197
-80.79615533,35.49500414,40921664,1,1,"""1""(2)","4","4","""4""(2)",2,2.363280426,1.780664299,2.945896553,"1.7806642990003638,2.9458965529993293","Pantherophis_alleghaniensis","Fisher Farm","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,1,"2020-03-28 10:55:45 AM EDT","3/28/20","black","2020-03-28",2020,3,28,238,14.8625001907349,1151
-82.57063107,28.06263125,40922819,5,5,"""5""(2)","2","2","""2""(2)",2,6.221012047,1.955738546,10.48628555,"10.486285547999614,1.9557385460011574","Pantherophis_alleghaniensis","Citrus Park Ln, Tampa, FL, US","Eastern Ratsnake","Eastern/Gray Ratsnake Complex","Reptilia",59644,1,0,"Sat Mar 28 2020 18:55:05 GMT-0400 (EDT)","3/28/20","yellow","2020-03-28",2020,3,28,16,22.4500007629395,1290
-78.71752381,35.73442298,40945111,1,1,"""1""(2)","4","4","""4""(2)",2,3.260992373,2.971039319,3.550945428,"3.5509454279999773,2.9710393189998285","Pantherophis_alleghaniensis","Southwest Raleigh, Raleigh, NC, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2020-03-27 5:21:33 PM EDT","3/27/20","black","2020-03-27",2020,3,27,127,15.3874998092651,1155
-78.843095,36.07123883,40956743,1,1,"""1""(2)","4","4","""4""(2)",2,1.787758545,1.613564034,1.961953056,"1.6135640339998645,1.9619530559994018","Pantherophis_alleghaniensis","Durham, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Sun Mar 29 2020 09:13:33 GMT-0400 (EDT)","3/29/20","black","2020-03-29",2020,3,29,88,14.9624996185303,1132
-78.153175,38.267905,40962288,2,2,"""2""(2)","1","1","""1""(2)",2,3.522795962,3.444744071,3.600847853,"3.6008478529997774,3.4447440709991497","Pantherophis_alleghaniensis","Orange, VA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"Sun Mar 29 2020 10:50:56 GMT-0400 (EDT)","3/29/20","dark_gray","2020-03-29",2020,3,29,119,13.1291666030884,1100
-80.28206706,36.12519737,40979946,1,1,"""1""(2)","4","4","""4""(2)",2,1.470710402,1.445007669,1.496413134,"1.445007669000006,1.4964131340002496","Pantherophis_alleghaniensis","Winston-Salem, NC, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020/03/27 2:36 PM EDT","3/27/20","black","2020-03-27",2020,3,27,280,14.716667175293,1130
-77.54503333,37.51563,4098201,1,1,"""1""(2)","4","4","""4""(2)",2,2.043128451,1.473688099,2.612568803,"2.6125688029997036,1.4736880989999008","Pantherophis_alleghaniensis","1225 Peck Rd, North Chesterfield, VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,1,"Mon Sep 12 2016 22:25:11 GMT-0400 (EDT)","9/12/16","black","2016-09-12",2016,9,12,75,14.5166664123535,1100
-82.322731,29.616542,40995343,5,5,"""5""(2)","2","2","""2""(2)",2,2.784043961,1.509904841,4.058183081,"4.058183081000152,1.5099048409992974","Pantherophis_alleghaniensis","sweetwater wetlands park","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,4,0,"2020-03-20 9:54:00 AM EDT","3/20/20","yellow","2020-03-20",2020,3,20,19,20.5083332061768,1321
-76.95530833,38.91350333,41005833,1,1,"""1""(2)","4","4","""4""(2)",2,3.497069137,1.492150636,5.501987638,"5.501987637999719,1.4921506360005878","Pantherophis_alleghaniensis","The United States National Arboretum, Washington, DC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Fri Mar 20 2020 15:18:47 GMT-0400 (EDT)","3/20/20","black","2020-03-20",2020,3,20,17,13.8374996185303,1075
-82.39807817,29.70715928,41011457,5,5,"""5""(2)","3","3","""3""(2)",2,6.309068809,4.977296087,7.640841532,"7.640841532000195,4.977296086999559","Pantherophis_alleghaniensis","NW 57th Ln, Gainesville, FL, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"Sun Mar 29 2020 22:07:56 GMT-0400 (EDT)","3/29/20","yellow","2020-03-29",2020,3,29,46,20.3208332061768,1340
-77.04270481,38.82816983,41013329,1,1,"""1""(2)","4","4","""4""(2)",2,4.401051198,3.444635537,5.357466858,"5.3574668579999525,3.4446355370000674","Pantherophis_alleghaniensis","George Washington Memorial Pkwy, Alexandria, VA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,4,0,"Sun Mar 29 2020 17:42:30 GMT-0400 (EDT)","3/29/20","black","2020-03-29",2020,3,29,8,13.9458332061768,1026
-78.46837685,38.05442792,41020708,1,1,"""1""(2)","4","4","""4""(2)",2,2.353021009,2.221230765,2.484811253,"2.2212307649997456,2.4848112529998616","Pantherophis_alleghaniensis","John W Warner Pkwy, Charlottesville, VA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"Sun Mar 29 2020 12:03:46 GMT-0400 (EDT)","3/29/20","black","2020-03-29",2020,3,29,129,13.7124996185303,1127
-84.24241191,33.76850545,41036260,1,1,"""1""(2)","4","4","""4""(2)",2,2.316738027,1.511398601,3.122077454,"3.1220774539997365,1.51139860100011","Pantherophis_alleghaniensis","Georgia, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"Sat Mar 28 2020 15:21:28 GMT-0400 (EDT)","3/28/20","black","2020-03-28",2020,3,28,309,16.4541664123535,1311
-78.002245,37.53884997,41057645,1,1,"""1""(2)","4","4","""4""(2)",2,2.208797035,1.956707426,2.460886644,"2.4608866439998565,1.9567074259994115","Pantherophis_alleghaniensis","5, VA, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2020-03-30 12:17:51 PM EDT","3/30/20","black","2020-03-30",2020,3,30,101,13.6958332061768,1087
-78.92542579,36.11514066,41060028,1,1,"""1""(2)","4","4","""4""(2)",2,3.981871949,1.334340824,6.629403074,"6.6294030739991285,1.3343408240000372","Pantherophis_alleghaniensis","Milton Rd, Durham, NC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"Mon Mar 30 2020 14:57:19 GMT-0400 (EDT)","3/30/20","black","2020-03-30",2020,3,30,167,14.6416664123535,1145
-75.89193657,36.62210591,41063676,2,2,"""2""(2)","2","2","""2""(2)",2,6.950574261,5.504212045,8.396936477,"5.504212044999804,8.396936477000054","Pantherophis_alleghaniensis","False Cape State Park, Virginia Beach, VA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"Sun Mar 29 2020 10:05:56 GMT-0400 (EDT)","3/29/20","dark_gray","2020-03-29",2020,3,29,6,15.3291664123535,1179
-78.88704667,36.08234717,41069814,1,1,"""1""(2)","4","4","""4""(2)",2,2.481359502,1.494839996,3.467879009,"3.4678790089997165,1.4948399959994276","Pantherophis_alleghaniensis","Infinity Rd, Durham, NC, US","Eastern Ratsnake",NA,"Reptilia",59644,0,0,"Sun Mar 29 2020 18:16:21 GMT-0400 (EDT)","3/29/20","black","2020-03-29",2020,3,29,97,15.033332824707,1133
-76.94185833,38.915545,41080427,1,1,"""1""(2)","4","4","""4""(2)",2,1.858986766,1.457784684,2.260188848,"2.2601888479998706,1.4577846840002167","Pantherophis_alleghaniensis","Northeast Washington, Washington, DC, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2009/05/25 9:59 AM EDT","5/25/09","black","2009-05-25",2009,5,25,4,13.8541669845581,1072
-76.72271667,38.67332,4108107,1,1,"""1""(2)","4","4","""4""(2)",2,2.303442703,1.114288617,3.492596789,"3.4925967889994354,1.1142886170000565","Pantherophis_alleghaniensis","20613, Brandywine, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Wed Sep 14 2016 08:54:31 GMT-0400 (EDT)","9/14/16","black","2016-09-14",2016,9,14,40,13.2208337783813,1077
-76.78295,39.067672,41082915,1,1,"""1""(2)","4","4","""4""(2)",2,8.818791128,1.455265068,16.18231719,"16.18231718900006,1.4552650679997896","Pantherophis_alleghaniensis","Anne Arundel County, MD, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"2020/03/30 2:00 PM EDT","3/30/20","black","2020-03-30",2020,3,30,59,12.7791662216187,1137
-82.52273836,29.30012751,41100506,3,3,"""3""(2),""5""(1)","2","2","""2""(3)",3,2.258078674,1.950472359,2.793822828,"1.9504723590000026,2.793822827999975,2.0299408339999445","Pantherophis_alleghaniensis","SE 150th Ave, Morriston, FL, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,4,0,"Mon Mar 30 2020 11:42:38 GMT-0400 (EDT)","3/30/20","light_gray","2020-03-30",2020,3,30,31,20.9375,1394
-77.23923437,38.7699687,41101466,1,1,"""1""(2)","4","4","""4""(2)",2,4.328410432,3.174175972,5.482644892,"3.17417597199983,5.482644892000053","Pantherophis_alleghaniensis","West Springfield, VA 22152, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,2,0,"2020-03-30 11:04:00 AM EDT","3/30/20","black","2020-03-30",2020,3,30,83,13.3833332061768,1025
-77.37081167,39.44375333,41101716,1,1,"""1""(2)","4","4","""4""(2)",2,1.5787934,1.458382143,1.699204658,"1.4583821429996533,1.6992046579998714","Pantherophis_alleghaniensis","Rivermist Park, Frederick, MD, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Mon Mar 30 2020 15:11:21 GMT-0400 (EDT)","3/30/20","black","2020-03-30",2020,3,30,85,12.2791662216187,958
-82.64309764,29.59525834,41102657,3,3,"""3""(2)","1","1","""1""(2)",2,1.770707703,1.481319847,2.060095558,"2.0600955580002847,1.4813198469998952","Pantherophis_alleghaniensis","Newberry, FL, USA","Eastern/Gray Ratsnake Complex","Eastern/Gray Ratsnake Complex","Reptilia",857190,1,0,"2020-03-30 5:42:27 PM EDT","3/30/20","light_gray","2020-03-30",2020,3,30,30,20.5708332061768,1415
-76.71425599,39.20018368,41111486,1,1,"""1""(2)","4","4","""4""(2)",2,1.621609458,1.279652902,1.963566015,"1.963566014999742,1.27965290200018","Pantherophis_alleghaniensis","Race Rd, Hanover, MD, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,1,0,"Mon Mar 30 2020 13:12:41 GMT-0400 (EDT)","3/30/20","black","2020-03-30",2020,3,30,25,13.1458330154419,1121
-77.04153545,38.98369996,41122075,1,1,"""1""(2)","4","4","""4""(2)",2,52.57062989,0.828933824,104.312326,"104.31232595999973,0.8289338239999324","Pantherophis_alleghaniensis","Rock Creek Park, Washington, DC, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,1,"Sun Mar 29 2020 18:28:19 GMT-0400 (EDT)","3/29/20","black","2020-03-29",2020,3,29,79,13.279167175293,1087
-77.19396606,38.66866997,41137914,1,1,"""1""(2)","4","4","""4""(2)",2,1.495016037,1.190693242,1.799338832,"1.7993388320001031,1.190693241999952","Pantherophis_alleghaniensis","Lorton, VA 22079, USA","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,0,"2020-03-31 5:28:00 PM EDT","3/31/20","black","2020-03-31",2020,3,31,38,13.4416666030884,1016
